gdp_usd,gdp_per_capita,Population,Life.Expectancy.at.Birth..Both.Sexes,Total.Fertility.Rate,box_gdp_ratio,log_gdp,log_pop,box_class
23649833332,52733.18899128391,448481,78.5,1.7,0.001262651181545333,10.373828084471388,5.651744048784918,High
29667268248,65355.47498441413,453937,78.2,1.6900000000000002,0.0011133520863427222,10.472277558469225,5.656995583141465,High
35064843793,76161.69372936577,460400,79.9,1.73,6.108033769218052e-4,10.544871908542394,5.663135314957755,High
37672280120,80588.7955196454,467463,80,1.6900000000000002,0.002273253854749687,10.576021906732764,5.6697472418786,High
65712180343,110233.88122949225,596116,82.8,1.44,0.0020523834743579115,10.817645877405461,5.7753307786294386,High
73670782100,116434.67763093428,632722,83,1.3900000000000001,1.477529583604081e-4,10.86729528041429,5.801212935316575,High
86386759695,134298.37728237297,643245,83.5,1.42,3.0685410696720773e-4,10.936447184237723,5.808376419086272,High
80801680397,122955.87132053077,657160,83.9,1.34,8.883315253758633e-5,10.907420392699784,5.817671120940812,High
93197329012,136489.86769769265,682815,84.4,1.26,3.538568148852605e-4,10.969403465873595,5.834303053077837,High
11244337720,4871.561153282768,2308159,70.3,1.31,0.0013141512081869416,10.05093388102379,6.3632657223537885,High
47077192188,1612.8636697063835,29188575,67.2,2.79,6.347584384528588e-4,10.672810552437713,7.465212893044088,Low
66114145451,2210.9178870902765,29903483,68,2.74,0.0016341528921382414,10.820294388896723,7.475721775601501,Low
68852658069,2273.625351618189,30283203,68.4,2.71,0.0017318191387833493,10.837920710931597,7.481201807804877,Low
75883823301,2473.3127840882607,30681046,68.7,2.68,3.026165525280983e-4,10.880149204091913,7.486870161805115,Low
101155000000,3173.882712020417,31871058,69.8,2.59,2.8419826998171124e-4,11.004987354420138,7.503396480666553,Low
111573000000,3225.4725051401065,34591211,72.1,2.42,2.8679206438833767e-4,11.047559110643656,7.538965766449498,Low
127341000000,3603.3933885692736,35339189,72.6,2.38,0.004549441468183853,11.104968256025519,7.548256578649346,High
130952000000,3564.461422459967,36738229,73.7,2.29,2.1250339819170382e-4,11.117112135692377,7.565118216910846,Low
5367561570,175473.58756415706,30589,89.8,1.46,0.015480130952647834,9.729777034823776,4.485565279482858,High
742061000000,7437.311673332336,99775434,73.2,2.69,1.1491665779497912e-5,11.870439607266224,7.9990236255404525,Low
796065000000,7872.051244055838,101125485,73.3,2.65,1.2107867950481431e-4,11.900948530035174,8.004860617510994,Low
810666000000,7911.214320446934,102470489,73.5,2.62,1.0274911245815169e-4,11.90884195873082,8.010598808710624,Low
765550000000,7372.185794104687,103843015,73.6,2.58,2.8922394356998237e-5,11.883973560827824,8.016377289036939,Low
917572000000,8609.526298059167,106576363,73.9,2.51,1.8905580161556806e-5,11.962640152461837,8.027660895526006,Low
1020270000000,9454.264671484805,107916378,74,2.48,2.708770413714017e-4,12.0087151168533,8.033087360672273,Low
1161550000000,10476.057088995996,110876639,74.3,2.42,1.3089396237785718e-4,12.065037909148499,8.044840052712566,Low
1105420000000,9677.814284440576,114222072,74.5,2.36,2.2749530495196395e-5,12.04352731786387,8.057750034046268,Low
1229010000000,10599.899400959624,115945440,74.8,2.3099999999999996,3.1138500907234276e-5,12.08955541659447,8.0642536730104,Low
1255110000000,10670.244934961971,117627103,74.9,2.25,3.9953847869907816e-5,12.09868178980074,8.070507401052792,Low
1327440000000,11133.556480858124,119228748,75,2.2,9.561280886518412e-5,12.123014900180772,8.076380983528917,Low
1213290000000,9928.71584803131,122200093,74.7,2.1,9.129309975356262e-5,12.083964618135203,8.087071536425123,Low
1112230000000,9000.324316911046,123576658,74.8,2.04,4.259527795509921e-5,12.046194605053724,8.091936446002492,Low
1190720000000,9534.639418998124,124883590,74.8,1.99,5.2528748992206394e-5,12.07580964834144,8.096505374797955,Low
1256300000000,9961.200083013437,126119342,75,1.94,6.0365950011939825e-5,12.0990933597731,8.10078169624559,Low
1304110000000,10244.826859707964,127294489,75.6,1.8800000000000001,3.571617194868531e-5,12.115314225121502,8.104809602014237,Low
1121060000000,8751.951811100364,128092570,71,1.56,3.6410783544145716e-5,12.04962885699425,8.10752393925613,Low
1466460000000,11354.61846430872,129150971,72.3,1.6800000000000002,1.7876150048415912e-5,12.16627022141395,8.111097675692122,Low
1793800000000,13811.685802642622,129875529,73.5,1.73,1.2170209053406177e-5,12.253774019678879,8.11352732950701,Low
8734745632,21040.38047704159,415142,80.4,1.42,0.004517285753055802,9.94125026224084,5.618196673261723,High
16153779511,34274.64971865293,471304,82.3,1.33,0.002449584258164139,10.208274150737365,5.673301125672125,High
301256000000,9519.17360367564,31647285,75.5,1.95,1.7316127479618664e-4,11.478935705345389,7.500336458110263,Low
421739000000,2073.2811601073367,203416212,59.3,4.85,4.702585011108766e-4,11.62504376393075,8.308385562655372,Low
417649000000,26217.46568871592,15930182,78,1.72,1.67865896961324e-4,11.620811445887927,7.2022207375804275,Low
475530000000,29452.84707758239,16145468,78.3,1.72,3.544702542426345e-5,11.677177920691877,7.208050638196275,Low
582436000000,35916.01450611441,16216610,78.5,1.73,2.8639775013907107e-5,11.765248210601266,7.209960072306272,Low
661225000000,40649.89669771422,16266339,79.1,1.71,3.1622031532383077e-4,11.820349265281736,7.21128981900896,High
737594000000,45194.4978437466,16320438,79.7,1.71,3.659052310620748e-4,11.86781737526698,7.212731809958928,High
852465000000,51434.539545432744,16573785,80.7,1.8,2.2424053773468704e-5,11.930676557026525,7.2194217007488275,Low
913141000000,54838.23776518421,16651538,81.1,1.76,2.430574686713224e-5,11.960537843026033,7.221454352801212,Low
848234000000,49635.6763335908,17089200,81.6,1.6300000000000001,2.162318216435559e-4,11.92851567641943,7.232721732485647,High
932561000000,53592.71853336237,17400890,81.2,1.54,2.1989272551607886e-5,11.969677249163771,7.24057146162766,Low
1046540000000,59457.216415541254,17601564,81.5,1.61,2.699988724750129e-5,12.019755832242108,7.245551259086409,Low
1227540000000,69070.10418076861,17772378,81.9,1.61,6.911770695863271e-6,12.08903565272677,7.249745541659108,Low
171457000000,38166.005216364254,4492401,78.6,1.86,2.3348057530459532e-4,11.23415522056391,6.652478515246242,High
174239000000,38589.46544070291,4515196,78.8,1.8,8.363356653791632e-5,11.24114536989719,6.65467660733411,Low
229385000000,50234.281379426335,4566304,79.4,1.81,1.3674827473461647e-4,11.360565015002825,6.659564821111209,High
402643000000,85469.54299904924,4710953,80.4,1.92,5.286957925507211e-5,11.604920153229019,6.673108771412407,Low
464918000000,97465.10395910188,4770097,80.6,1.97,0.0011682368826330665,11.667376360873005,6.678527210515254,High
387976000000,80315.33585790262,4830659,80.8,2,2.6912540981916406e-4,11.58880486118714,6.6840063813811055,High
512777000000,102124.29251159157,5021107,81.4,1.87,4.4547409497695876e-5,11.709928537187247,6.700799476306517,Low
388160000000,74752.43167834578,5192607,82.3,1.74,7.907277669002473e-5,11.589010779186479,6.715385454466796,High
408743000000,76399.51828694674,5350073,83,1.54,1.869628470701639e-4,11.61145032814564,6.728359707868123,High
503368000000,93039.40082809221,5410267,83.2,1.56,2.5205231560210422e-5,11.70188560321641,6.733218698334916,Low
53872425917,14037.034506307913,3837878,78.6,2.04,0.016119291923810918,10.731366532602664,6.584091165092282,High
66627729311,17090.79936031085,3898456,78.8,1.96,0.013853319684535813,10.823655012660202,6.590892636911179,High
88250885550,22283.995895745782,3960281,79.1,2.01,0.01829531174602474,10.945719071992425,6.597726002193133,High
114720000000,28338.352818421114,4048224,80,2.07,0.005013982461645746,11.059639138323725,6.607264535272566,High
137189000000,33201.72585373031,4131984,80.2,2.3,5.504316672619525e-4,11.1373192904464,6.616158631161919,High
133437000000,31984.139881983923,4171974,80.2,2.3099999999999996,0.0020218095505744283,11.125276269369115,6.620341593212855,High
121663000000,28837.789419641354,4218874,80.7,2.24,0.0025028997312247767,11.085158521212735,6.6251965550282765,High
146888000000,34406.083511253164,4269245,81.3,2.27,0.0016819653613637602,11.166986317596553,6.6303510784616995,High
168485000000,39119.48479347136,4306933,80.9,2.18,0.002219746274149034,11.226561242256587,6.634168115794035,High
176561000000,40713.928622818115,4336624,81.2,2.18,0.005760069143242279,11.246894779902421,6.637151768977423,High
191012000000,43636.03799614885,4377391,81.7,2.08,0.005017312289280255,11.281060651907815,6.641215340663446,High
201518000000,45361.30371373474,4442509,81.4,1.99,0.004744091287130678,11.304313844281273,6.6476283163077,High
211986000000,44349.21286454793,4779927,81.9,1.8800000000000001,3.9470848546602135e-4,11.326307180157459,6.679421264030682,High
213006000000,43875.31275728387,4854803,82,1.8800000000000001,4.240961522210642e-4,11.328391836913813,6.686171611638715,High
255195000000,49943.225651906905,5109702,82.7,1.86,6.49236293814534e-4,11.406872161061342,6.708395572633844,High
260236000000,50421.49991542682,5161211,82.9,1.85,6.987503650532593e-5,11.415367374930735,6.712751614207043,Low
374890000000,1543.2408457061924,242923845,69.7,3.46,3.7188345914801676e-5,11.573903855991725,8.385470146520456,Low
226329000000,7048.492585082592,32110270,68.9,2.23,4.494520366369312e-5,11.354740204564797,7.506643957357755,Low
306446000000,3009.7599898940675,101817421,70.6,2.9,1.2662587535813814e-4,11.486353956935428,8.00782209231187,Low
461618000000,3902.8530831882426,118277063,70.8,2.75,4.9568285898730116e-5,11.664282735044255,8.072900531793124,Low
199694000000,5169.9408278999,38625974,74.6,1.22,6.012828477570683e-4,11.30036501626761,7.586879443824271,Low
527849000000,13663.586613765177,38631804,76.6,1.29,1.0790796989290498e-4,11.722509703128926,7.586944988987486,Low
528357000000,13721.797061790146,38504942,77.8,1.45,7.984689329373889e-5,11.722927465599163,7.585516473549773,Low
594617000000,15450.332887211014,38485708,77.7,1.44,5.064455775734632e-5,11.774237321452592,7.585299480441163,Low
605914000000,15789.188686894671,38375246,76.3,1.3900000000000001,4.484278792039794e-5,11.782410987242368,7.584051172487852,Low
689170000000,18048.225690787804,38184917,73.7,1.3,1.1865409115312622e-5,11.838326364077748,7.581891850942777,Low
695608000000,17974.56664247174,38699570,74.7,1.31,3.720885326218215e-5,11.842364568063102,7.587706139497859,Low
812451000000,20756.360381477138,39142267,75.8,1.31,7.736417703959993e-5,11.909797177563126,7.5926459750542,Low
914696000000,23607.30608927663,38746310,76.7,1.32,3.708968553486623e-5,11.961276779903097,7.588230348830846,Low
121604000000,11654.797406317823,10433815,76.6,1.41,7.653006480049998e-5,11.084947860704448,7.01844313206132,Low
165226000000,15689.796580371487,10530793,77.2,1.4,9.39929369469696e-5,11.21807838903796,7.022461076081671,Low
183335000000,77493.54343755415,2365810,79,1.91,2.2985787765565768e-4,11.26324538288829,6.3739798631723295,High
57806384143,2657.9982031985337,21748090,71.4,1.26,0.002992982722669584,10.761975804596444,7.3374211215718335,High
98454380120,4599.4458075545745,21405705,72.3,1.36,5.180634110725433e-4,10.993235042156522,7.330529535957653,Low
122024000000,5745.0689225594615,21239780,72.8,1.37,4.8777143840555954e-4,11.086445257252455,7.327150014044044,Low
214316000000,10259.908653895638,20888685,73.5,1.46,3.643904981429291e-4,11.331054594991068,7.319911100812314,Low
174111000000,8414.162503989346,20692612,73,1.51,2.3632252413690116e-4,11.240826209878902,7.315815314522104,Low
210147000000,10744.53122906921,19558508,75.6,1.83,1.3312314237176834e-4,11.322523194518732,7.291335722022078,Low
286578000000,15285.500232660399,18748356,73.4,1.6300000000000001,3.0488219612112584e-5,11.457242847452354,7.272963191454086,Low
350776000000,19140.551186279718,18326327,76.3,1.6300000000000001,4.521408534221269e-5,11.54502987139831,7.2630754314938955,Low
259710000000,1754.5581794697305,148020170,66,1.1800000000000002,2.502347618497555e-5,11.414488672236953,8.17032089865746,Low
345470000000,2358.221449274286,146495996,65.8,1.29,1.9022238110400324e-4,11.538410339987667,8.165825754800236,Low
591017000000,4076.928222417782,144966251,66.5,1.36,4.9175137432595e-4,11.771599973097853,8.161266907680107,Low
764016000000,5295.160112932033,144285722,65.8,1.31,5.846234241167724e-5,11.88310245365285,8.15922335698809,Low
989932000000,6888.785746398807,143701958,67,1.32,7.764475034648845e-5,11.995605363244977,8.157462685620672,Low
1299700000000,9062.986114810748,143407480,67.8,1.44,6.322016696160652e-5,12.113843118937487,8.156571804316462,Low
1660850000000,11585.222324695867,143359355,68.1,1.53,5.3491314688262034e-5,12.22033041082951,8.156426038352013,Low
1222650000000,8524.504280710918,143427695,68.9,1.57,6.798333619596777e-5,12.087302152193235,8.156633019005115,Low
1524920000000,10627.131200036796,143493100,69.1,1.6,2.9632840411300264e-5,12.18324706042386,8.156831018115502,Low
2045920000000,14253.908871085916,143533961,69.7,1.58,7.136271994994917e-5,12.31088864783273,8.156954669919504,Low
2208290000000,15373.194211479902,143645489,70.1,1.6900000000000002,6.799212920404476e-5,12.344056105800641,8.157291992088014,Low
2292470000000,15943.598717131703,143786233,70.6,1.71,4.173941382002818e-5,12.360303661061925,8.157717305947047,Low
2059240000000,14306.89839436323,143933363,70.7,1.75,6.580279520599833e-5,12.313706965657124,8.158161472792688,Low
1276790000000,8858.412295328348,144133052,71.6,1.76,6.498854549299415e-5,12.10611947256412,8.158763582862951,Low
1574200000000,10919.996072908032,144157561,72.4,1.62,4.9050113708550374e-5,12.197059908060208,8.158837425874152,Low
1657330000000,11503.924493529681,144066488,72.6,1.58,4.5532294111613255e-5,12.219408991768612,8.15856296922972,Low
1693120000000,11767.80590971384,143877288,73.1,1.5,7.07815524003024e-5,12.228687739851964,8.157992243034885,Low
1493080000000,10405.612094757362,143487955,71.3,1.51,2.3895698823907627e-5,12.174083078071808,8.156815446041524,Low
1829190000000,12805.215326977277,142847266,71.6,1.51,2.424476407590245e-5,12.262258818470348,8.154871932695828,Low
2291610000000,16117.26158286502,142183583,71.8,1.51,1.1491657830084526e-5,12.360140708731766,8.152849454170754,Low
2071510000000,14639.100496031671,141505279,72,1.51,5.177106024108018e-5,12.316287034151008,8.150772641964936,Low
2173840000000,15436.922994548888,140820810,72.3,1.52,4.097971285835204e-5,12.337227575778678,8.148666838047275,Low
1218580000000,33906.13738983455,35939806,76.9,1.8900000000000001,1.1134640319059889e-5,12.08585404596889,7.5555757284948,Low
30696331296,1669.6708721292644,18384660,70.3,4.17,2.80109108710344e-4,10.487086473421439,7.2644556025764215,Low
115034000000,24613.926979867265,4673533,81.1,1.26,0.0017696320826885964,11.06082622148416,6.669645313606952,High
193617000000,38363.9679839583,5046845,82.4,1.28,1.940929205596616e-4,11.286943486660705,6.7030199667748205,High
295093000000,55488.65586401704,5318078,83.8,1.29,1.1119683286286018e-4,11.46995890757712,6.7257547028190094,High
377124000000,66208.02110656741,5696047,85.5,1.1400000000000001,3.7907469161336854e-4,11.576484171588593,6.755573564153456,High
376162000000,65378.57969544965,5753597,85.8,1.1400000000000001,5.6663926712427095e-5,11.575374920869164,6.759939439270407,Low
547387000000,90800.48483368635,6028459,86.7,1.1700000000000002,1.0707944288044839e-4,11.738294479052719,6.780206311588546,High
45103269969,6300.1937789328695,7159029,74.4,1.43,6.58474319498624e-4,10.654208029195301,6.854854121673941,Low
53864693665,7803.3469566121885,6902768,75.3,1.49,0.0022866383640093428,10.731304194303755,6.839023277123931,High
81342660752,12152.712309111621,6693375,75.1,1.46,1.2372778203905194e-4,10.910318374252634,6.82564515727131,Low
46616149117,8626.300642899387,5403956,73.7,1.21,3.3167272056716424e-4,10.668536394317263,6.732711804259135,Low
86587749518,16001.526739081663,5411218,74.5,1.29,2.922242250301235e-4,10.937456452143488,6.733295030567203,Low
141776000000,25482.556502036703,5563649,77.2,1.6,3.3973626001579957e-4,11.151602719212843,6.74535972337401,High
262905000000,29459.27514753449,8924354,79.8,1.55,2.3986594016850194e-4,11.419798845717471,6.950576788998327,High
242499000000,27099.974509155974,8948311,79.9,1.57,6.0091913781087755e-5,11.38470995202951,6.951741069662045,Low
334074000000,37074.5801956394,9010864,80.1,1.72,9.389537348012716e-5,11.52384267708705,6.9547664349793346,Low
391690000000,43125.50646513758,9082560,80.5,1.77,4.6767170466440295e-5,11.592942483980194,6.958208275522679,Low
490050000000,53258.25771975756,9201390,80.9,1.8800000000000001,4.343957963473115e-5,11.690240393531118,6.963853438620681,Low
514617000000,55495.48356526322,9273133,81.1,1.9,0.001013009403109497,11.711484128715067,6.967226488700456,High
434314000000,46438.889279164,9352377,81.3,1.93,4.96976289044332e-4,11.637803828958706,6.970922005181118,High
492753000000,52240.978560072464,9432308,81.5,1.97,5.4984123891686095e-5,11.692629277049866,6.974617973651545,Low
570541000000,60035.34096518316,9503419,81.7,1.8900000000000001,4.7606995816251593e-4,11.756286858980275,6.977879877468044,High
549742000000,57424.77349657979,9573255,81.7,1.8900000000000001,2.761273197245253e-4,11.740158918103523,6.981059627242634,High
584128000000,60546.16218856266,9647647,81.9,1.87,8.759650624520653e-5,11.76650802451403,6.98442140458497,Low
501698000000,50993.12479430387,9838542,82.2,1.83,6.117801745273052e-5,11.700442369732764,6.992930743932337,Low
536084000000,53107.395452777586,10094338,82.5,1.77,2.6693220651987374e-4,11.729232845435705,7.00407784260861,High
532169000000,51608.99592738438,10311555,83.1,1.7,8.995632590398914e-5,11.72604957235543,7.0133241625673675,Low
545148000000,52505.52892038066,10382678,82.5,1.6600000000000001,2.3379691386559245e-5,11.736514423116228,7.0163093853639165,Low
637187000000,61078.66626854169,10432235,82.6,1.6700000000000002,1.2986454368968606e-4,11.804266906667923,7.018377361560173,High
579896000000,55314.33860754754,10483647,82.7,1.6700000000000002,2.6203328527873965e-4,11.763350113087034,7.020512389179074,High
585490000000,55568.642539751476,10536338,82.8,1.6700000000000002,1.7867493894003315e-5,11.767519481847481,7.02268969410828,Low
610118000000,57613.55110820896,10589835,82.9,1.6700000000000002,2.8311739696255477e-5,11.785413837949866,7.024889193426865,Low
152281000000,2421.2857925756216,62892617,72.3,1.6400000000000001,1.328821455073187e-4,11.182645720079918,7.798599666361758,Low
189318000000,2958.897645504063,63982612,72.6,1.6300000000000001,1.4349180215299126e-4,11.277191907830861,7.806061965570404,Low
291383000000,4453.325395334779,65430431,73.2,1.6,2.7702011441985293e-4,11.464464210366163,7.815779781070259,Low
397558000000,5929.671174692175,67045539,74.4,1.56,4.974302793554651e-4,11.599400497124401,7.82636988655546,Low
420334000000,6235.126114175342,67413873,74.8,1.55,5.7513513063420995e-5,11.62359452066252,7.828749278543783,Low
407339000000,6011.448994610211,67760535,75.2,1.54,1.0322110330707347e-4,11.609955992884776,7.830976826287092,Low
401296000000,5895.570641393354,68067372,75.6,1.53,1.3560781069335353e-4,11.603464830836293,7.832938983336628,Low
413366000000,6048.061050000203,68346863,76,1.53,3.0416056231039805e-4,11.61633475235989,7.834718586013501,Low
456357000000,6651.737230456458,68607190,76.4,1.53,9.764377669237022e-5,11.65930471650319,7.8363696319414,Low
506754000000,7359.767259200591,68854623,76.7,1.53,1.4348008501166245e-4,11.704797185428335,7.837933104737996,Low
506195000000,7285.423310015527,69480520,77.4,1.54,4.286676478432225e-5,11.704317851049154,7.841863060095808,Low
38915353867,3810.6964161369947,10212137,73.7,2.03,6.502070644526975e-4,10.590120983950579,7.009116632409624,Low
314596000000,4579.396448252977,68698136,71.1,2.3899999999999997,8.240999885567522e-5,11.497753196389711,7.836944953422044,Low
408865000000,5875.927188658746,69583061,71.3,2.36,1.1207705721937559e-4,11.611579935309917,7.842503529702871,Low
506315000000,7185.766195208932,70460823,71.6,2.3299999999999996,3.6761697757324985e-5,11.704420793910108,7.847947711542799,Low
557076000000,7810.024870063543,71328326,71.9,2.3,4.2122566759293164e-5,11.745914448547243,7.853262031710383,Low
770449000000,10551.145183165558,73020415,72.5,2.23,6.588417143769413e-5,11.886743895810259,7.863444296864843,Low
649289000000,8793.034953278508,73841285,72.8,2.21,4.2661575970022595e-5,11.812438045288022,7.868299245758286,Low
776967000000,10408.538000071618,74647083,73.1,2.18,9.989291308382467e-5,11.89040257346983,7.873012841374432,Low
838785000000,11118.781811479193,75438570,73.3,2.15,1.2641732148285914e-4,11.923650655370468,7.877593447399006,Low
880556000000,11535.266050246231,76335994,73.6,2.13,4.678161877268453e-4,11.944756980652672,7.882729365079358,Low
938935000000,11983.098653815607,78354942,74.1,2.08,4.20454088941194e-5,11.97263552824224,7.894066393473952,Low
864314000000,10889.869071825115,79368631,74.4,2.05,2.9892687148420596e-5,11.93667154767959,7.8996488893862296,Low
858988000000,10629.978053305544,80808069,74.9,2.01,3.370507853427522e-5,11.933987096811236,7.907454728933108,Low
720338000000,8783.622991036666,82009212,75.7,1.96,7.058272644230903e-6,11.85753632572353,7.913862638921042,Low
907118000000,10922.854389259108,83047706,76.2,1.93,4.1383881700065484e-5,11.95766378476194,7.919327640576682,Low
1118250000000,13377.238988833615,83593483,76.5,1.91,1.628480116253074e-4,12.048538906844694,7.922172420890433,Low
1323250000000,15730.591745691021,84119531,76.7,1.9,1.2207115813338371e-5,12.121641902663306,7.92489684265575,Low
89238865119,1898.5925327133739,47002642,67.6,1.21,2.929907833894357e-4,10.950554038576279,7.672122270143653,Low
181222000000,5202.878737514535,34831102,69.8,1.22,9.918753793689507e-5,11.258210919050677,7.541967215053931,Low
29184900000000,86735.35413026702,336482168,79.9,1.6300000000000001,5.617235013654321e-4,13.465158209569339,8.526962053569195,High
35064105501,429.6175820907544,81617017,71.8,2.2800000000000002,7.892436896532483e-4,10.544862764354583,7.911780717806602,Low
346616000000,3406.708876128004,101745119,75,2.08,3.617865880397904e-5,11.539848606131303,8.00751358406717,Low
366475000000,3565.292667065397,102789598,75.3,2.06,4.7698994474384335e-5,11.564044353513655,8.011949167579749,Low
433858000000,4139.89904157069,104799174,75.8,2.04,2.6594141401103588e-5,11.637347609910039,8.020357859664351,Low
476388000000,4504.468769671794,105758975,76.1,2.03,8.620763747197662e-5,11.677960813265358,8.024317233045489,Low
255807000000,5367.468829508571,47658777,59,2.4499999999999997,1.3245236838710435e-4,11.407912424504552,7.678142893466453,Low
303859000000,6204.550613636077,48973571,57.5,2.44,9.842619438621202e-5,11.482672104242496,7.689961772571442,Low
316131000000,6273.125790289709,50394494,60.8,2.44,9.244801427256423e-4,11.49986708511138,7.702383088904993,High
329754000000,6440.927353373506,51196665,62.2,2.44,6.395341678948549e-4,11.518190072353024,7.709241671536958,Low
434401000000,8196.906448586184,52995725,65.8,2.4299999999999997,1.737244780744059e-4,11.637890816336734,7.724240837831137,Low
400886000000,7491.913534056599,53509160,66.6,2.4299999999999997,1.3762806134412278e-4,11.603020889802748,7.728428133365804,Low
405261000000,7149.039536511372,56687475,69.8,2.42,8.756625976839617e-5,11.607734811736385,7.753487112874037,Low
337975000000,5825.855604830771,58012938,68.2,2.42,1.4193336785265182e-5,11.528884576716717,7.763524860380157,Low
406920000000,6879.346188236643,59150970,70.1,2.34,2.3258129362036765e-5,11.609509035825711,7.771961870894521,Low
